"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00053908","2005-01-24","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  178",",,W","  -11",",,W","   27",",,W"," 1131",",,W"," 1131",",,W","   83",",,W","    0",",,W","  220",",,W","  220",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00053908","2005-01-25","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  206",",,W","   11",",,W","   11",",,W"," 1134",",,W"," 1411",",,W","  111",",,W","    0",",,W","  170",",,W","  180",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00053908","2005-01-26","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  139",",,W","   33",",,W","   45",",,W"," 1006",",,W"," 1005",",,W","   89",",,W","    0",",,W","   30",",,W","   30",",,W","  107",",,W","  125",",,W",,,,,,,,,,,,
"USW00053908","2005-01-27","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"   72",",,W","   11",",,W","   37",",,W"," 0621",",,W"," 0006",",,W","   44",",,W","    0",",,W","   40",",,W","   40",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00053908","2005-01-28","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","  104",",,W",,,,,"   56",",,W","    6",",,W","   25",",,W"," 0435",",,W"," 0554",",,W","   33",",,W","    0",",,W","  110",",,W","  130",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00053908","2005-01-29","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   18",",,W",,,,,"   28",",,W","    0",",,W","    9",",,W"," 0958",",,W"," 0958",",,W","   17",",,W","    0",",,W","  340",",,W","  330",",,W","   58",",,W","  997",",,W",,,,,,,,,,,,
"USW00053908","2005-01-30","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   13",",,W",,,,,"   28",",,W","    6",",,W","   15",",,W"," 1441",",,W"," 1430",",,W","   17",",,W","    0",",,W","   70",",,W","   70",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,
"USW00053908","2005-01-31","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    3",",,W",,,,,"   61",",,W","   22",",,W","   21",",,W"," 2206",",,W"," 2349",",,W","   44",",,W","    0",",,W","   30",",,W","   30",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,
"USW00053908","2005-02-01","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   23",",,W",,,,,"   67",",,W","   11",",,W","   30",",,W"," 1920",",,W"," 1919",",,W","   39",",,W","    0",",,W","   20",",,W","   20",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00053908","2005-02-02","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   28",",,W",,,,,"   56",",,W","  -17",",,W","   24",",,W"," 1044",",,W"," 1057",",,W","   22",",,W","    0",",,W","  360",",,W","   20",",,W","   63",",,W","   80",",,W",,,,,,,,,,,,
"USW00053908","2005-02-03","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  122",",,W","  -56",",,W","    4",",,W"," 1458",",,W"," 1457",",,W","   33",",,W","    0",",,W","  200",",,W","  200",",,W","   31",",,W","   40",",,W",,,,,,,,,,,,
"USW00053908","2005-02-04","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  161",",,W","  -44",",,W","   12",",,W"," 1110",",,W"," 1149",",,W","   61",",,W","    0",",,W","  200",",,W","  180",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00053908","2005-02-05","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  156",",,W","  -11",",,W","   33",",,W"," 1610",",,W"," 1612",",,W","   72",",,W","    0",",,W","  160",",,W","  160",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00053908","2005-02-06","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","  152",",,W",,,,,"  117",",,W","   72",",,W","   25",",,W"," 0732",",,W"," 0859",",,W","   94",",,W","    0",",,W","  130",",,W","  130",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-02-07","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  111",",,W","   17",",,W","   22",",,W"," 1106",",,W"," 1118",",,W","   67",",,W","    0",",,W","  300",",,W","  330",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00053908","2005-02-08","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   48",",,W",,,,,"   56",",,W","    6",",,W","   25",",,W"," 2131",",,W"," 2131",",,W","   33",",,W","    0",",,W","  350",",,W","  350",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00053908","2005-02-09","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"   61",",,W","  -56",",,W","   27",",,W"," 1200",",,W"," 0345",",,W","    6",",,W","    0",",,W","  350",",,W","  340",",,W","   58",",,W","   80",",,W",,,,,,,,,,,,
"USW00053908","2005-02-10","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  150",",,W","  -50",",,W","    7",",,W"," 1604",",,W"," 1603",",,W","   50",",,W","    0",",,W","  150",",,W","  150",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00053908","2005-02-11","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  183",",,W","  -22",",,W","   15",",,W"," 2158",",,W"," 2157",",,W","   83",",,W","    0",",,W","  230",",,W","  230",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,
"USW00053908","2005-02-12","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   61",",,W",,,,,"  139",",,W","   50",",,W","   36",",,W"," 2319",",,W"," 2318",",,W","   94",",,W","    0",",,W","  180",",,W","  180",",,W","   80",",,W","  103",",,W",,,,,,,,,,,,
"USW00053908","2005-02-13","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  211",",,W","   44",",,W","   44",",,W"," 0200",",,W"," 0200",",,W","  128",",,W","    0",",,W","  180",",,W","  180",",,W","   98",",,W","  688",",,W",,,,,,,,,,,,
"USW00053908","2005-02-14","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  250",",,W","   11",",,W","   29",",,W"," 1650",",,W"," 1611",",,W","  133",",,W","    0",",,W","  180",",,W","  200",",,W","   80",",,W","  103",",,W",,,,,,,,,,,,
"USW00053908","2005-02-15","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  228",",,W","   72",",,W","   42",",,W"," 2043",",,W"," 1745",",,W","  150",",,W","    0",",,W","  360",",,W","  270",",,W","   94",",,W"," 1189",",X,W",,,,,,,,,,,,
"USW00053908","2005-02-16","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"   89",",,W","   22",",,W","   41",",,W"," 0102",",,W"," 0409",",,W","   56",",,W","    0",",,W","   20",",,W","   20",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,
"USW00053908","2005-02-17","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  128",",,W","  -22",",,W","    7",",,W"," 0141",",,W"," 0143",",,W","   56",",,W","    0",",,W","  360",",,W","   30",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,
"USW00053908","2005-02-18","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  161",",,W","  -22",",,W","   17",",,W"," 2100",",,W"," 2008",",,W","   72",",,W","    0",",,W","  230",",,W","  190",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-02-19","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  122",",,W","   67",",,W","   50",",,W"," 1633",",,W"," 1631",",,W","   94",",,W","    0",",,W","  170",",,W","  160",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00053908","2005-02-20","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    8",",,W",,,,,"  267",",,W","   94",",,W","   49",",,W"," 0959",",,W"," 0952",",,W","  183",",,W","    0",",,W","  220",",,W","  230",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,
"USW00053908","2005-02-21","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   53",",,W",,,,,"  161",",,W","   61",",,W","   31",",,W"," 2355",",,W"," 2354",",,W","  111",",,W","    0",",,W","  340",",,W","  350",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,
"USW00053908","2005-02-22","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  128",",,W","   44",",,W","   42",",,W"," 1547",",,W"," 1546",",,W","   89",",,W",,,"   30",",,W","   30",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00053908","2005-02-23","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","  173",",,W",,,,,"   83",",,W","   33",",,W","   42",",,W"," 1826",",,W"," 0201",",,W","   61",",,W",,,"   30",",,W","   30",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00053908","2005-02-24","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    3",",,W",,,,,"  122",",,W","   11",",,W","   24",",,W"," 0533",",,W"," 0157",",,W","   67",",,W",,,"   10",",,W","   10",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-02-25","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  161",",,W","  -22",",,W","    7",",,W"," 1342",",,W"," 1412",",,W","   72",",,W",,,"  230",",,W","  280",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,
"USW00053908","2005-02-26","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  161",",,W","   17",",,W","   15",",,W"," 1335",",,W"," 1305",",,W","   89",",,W",,,"  190",",,W","  160",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00053908","2005-02-27","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   28",",,W",,,,,"  100",",,W","   67",",,W","   19",",,W"," 2346",",,W"," 2345",",,W","   83",",,W",,,"  350",",,W","  360",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,
"USW00053908","2005-02-28","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"   83",",,W","    0",",,W","   28",",,W"," 1856",",,W"," 1901",",,W","   44",",,W","    0",",,W","   30",",,W","   20",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-03-01","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"   89",",,W","  -44",",,W","   20",",,W"," 1240",",,W"," 1041",",,W","   22",",,W",,,"   20",",,W","   20",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,
"USW00053908","2005-03-02","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  167",",,W","   11",",,W","   23",",,W"," 1759",",,W"," 1758",",,W","   89",",,W",,,"  170",",,W","  170",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-03-03","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  172",",,W","   17",",,W","   25",",,W"," 1530",",,W"," 1530",",,W","   94",",,W",,,"  180",",,W","  180",",,W","   72",",,W","   80",",,W",,,,,,,,,,,,
"USW00053908","2005-03-04","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  233",",,W","   50",",,W","   27",",,W"," 1024",",,W"," 1230",",,W","  144",",,W",,,"  240",",,W","  260",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00053908","2005-03-05","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  194",",,W","   39",",,W","   17",",,W"," 0235",",,W"," 0235",",,W","  117",",,W",,,"   20",",,W","   10",",,W","   63",",,W","   80",",,W",,,,,,,,,,,,
"USW00053908","2005-03-06","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  228",",,W","   33",",,W","   31",",,W"," 1643",",,W"," 1643",",,W","  133",",,W",,,"  210",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00053908","2005-03-07","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    3",",,W",,,,,"  178",",,W","   39",",,W","   41",",,W"," 1534",",,W"," 1534",",,W","  111",",,W",,,"  340",",,W","  340",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,
"USW00053908","2005-03-08","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  156",",,W","  -22",",,W","   18",",,W"," 2358",",,W"," 1616",",,W","   67",",,W",,,"  160",",,W","  200",",,W","   45",",,W","   89",",,W",,,,,,,,,,,,
"USW00053908","2005-03-09","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  100",",,W","   -6",",,W","   32",",,W"," 1049",",,W"," 1050",",,W","   50",",,W",,,"   30",",,W","   30",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-03-10","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  200",",,W","  -17",",,W","   33",",,W"," 1417",",,W"," 1511",",,W","   94",",,W",,,"  350",",,W","  350",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-03-11","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  200",",,W","   56",",,W","   38",",,W"," 1631",",,W"," 1630",",,W","  128",",,W",,,"  290",",,W","  300",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,
"USW00053908","2005-03-12","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  300",",,W","  106",",,W","   48",",,W"," 2349",",,W"," 2135",",,W","  206",",,W",,,"   40",",,W","   30",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,
"USW00053908","2005-03-13","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  128",",,W","    6",",,W","   64",",,W"," 0007",",,W"," 0309",",,W","   67",",,W",,,"   40",",,W","   30",",,W","  148",",,W","  170",",,W",,,,,,,,,,,,
"USW00053908","2005-03-14","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  150",",,W","  -11",",,W","   12",",,W"," 1811",",,W"," 1751",",,W","   72",",,W",,,"  100",",,W","  120",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,
"USW00053908","2005-03-15","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   20",",,W",,,,,"   94",",,W","   44",",,W","   28",",,W"," 2028",",,W"," 1959",",,W","   72",",,W",,,"   60",",,W","   70",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-03-16","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  122",",,W","   -6",",,W","   25",",,W"," 1354",",,W"," 1232",",,W","   61",",,W",,,"   30",",,W","   20",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-03-17","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  167",",,W","  -39",",,W","   38",",,W"," 1404",",,W"," 1403",",,W","   67",",,W",,,"  190",",,W","  190",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00053908","2005-03-18","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  211",",,W","   89",",,W","   43",",,W"," 0923",",,W"," 0925",",,W","  150",",,W",,,"  180",",,W","  190",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,
"USW00053908","2005-03-19","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  161",",,W","   22",",,W","   24",",,W"," 0029",",,W"," 0028",",,W","   94",",,W",,,"   20",",,W","   20",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00053908","2005-03-20","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  222",",,W","   17",",,W","   42",",,W"," 2010",",,W"," 2248",",,W","  122",",,W",,,"  130",",,W","  130",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00053908","2005-03-21","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","  140",",,W",,,,,"  144",",,W","  106",",,W","   68",",,W"," 0600",",,W"," 0554",",,W","  128",",,W",,,"  120",",,W","  130",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,
"USW00053908","2005-03-22","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   15",",,W",,,,,"  139",",,W","   50",",,W","   31",",,W"," 1359",",,W"," 1358",",,W","   94",",,W",,,"  300",",,W","  310",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,
"USW00053908","2005-03-23","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"   89",",,W","   17",",,W","   24",",,W"," 0154",",,W"," 0405",",,W","   56",",,W",,,"  350",",,W","  350",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-03-24","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","   18",",,W",,,,,"  228",",,W","   33",",,W","   46",",,W"," 1320",",,W"," 2202",",,W","  133",",,W",,,"  180",",,W","  270",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,
"USW00053908","2005-03-25","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  117",",,W","   83",",,W","   36",",,W"," 2347",",,W"," 0751",",,W","  100",",,W",,,"   20",",,W","  340",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-03-26","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"   83",",,W","   56",",,W","   50",",,W"," 1539",",,W"," 1832",",,W","   72",",,W",,,"   30",",,W","   20",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-03-27","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  144",",,W","   33",",,W","   37",",,W"," 1144",",,W"," 0946",",,W","   89",",,W",,,"  360",",,W","   20",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,
"USW00053908","2005-03-28","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  244",",,W","   -6",",,W","   31",",,W"," 1419",",,W"," 1339",",,W","  122",",,W",,,"  190",",,W","  170",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-03-29","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  244",",,W","  144",",,W","   66",",,W"," 1757",",,W"," 1756",",,W","  194",",,W",,,"  190",",,W","  190",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,
"USW00053908","2005-03-30","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  211",",,W","  106",",,W","   54",",,W"," 1335",",,W"," 1313",",,W","  161",",,W",,,"  280",",,W","  300",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00053908","2005-03-31","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    5",",,W",,,,,"  222",",,W","   56",",,W","   36",",,W"," 1118",",,W"," 1124",",,W","  139",",,W",,,"   80",",,W","   80",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,
"USW00053908","2005-04-01","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","  122",",,W",,,,,"  189",",,W","   39",",,W","   39",",,W"," 0429",",,W"," 0432",",,W","  117",",,W",,,"   10",",,W","   20",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,
"USW00053908","2005-04-02","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  228",",,W","    6",",,W","   15",",,W"," 1642",",,W"," 1641",",,W","  117",",,W",,,"  160",",,W","  150",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,
"USW00053908","2005-04-03","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  272",",,W","   56",",,W","   42",",,W"," 1335",",,W"," 1334",",,W","  167",",,W",,,"  180",",,W","  180",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00053908","2005-04-04","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  261",",,W","  156",",,W","   72",",,W"," 1701",",,W"," 1141",",,W","  211",",,W",,,"  190",",,W","  190",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,
"USW00053908","2005-04-05","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","  254",",,W",,,,,"  250",",,W","  150",",,W","   64",",,W"," 1518",",,W"," 1207",",,W","  200",",,W",,,"  190",",,W","  170",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,
"USW00053908","2005-04-06","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","  211",",,W",,,,,"  167",",,W","  122",",,W","   25",",,W"," 1729",",,W"," 1728",",,W","  144",",,W",,,"   30",",,W","   30",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-04-07","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  217",",,W","   94",",,W","   34",",,W"," 1620",",,W"," 1619",",,W","  156",",,W",,,"   30",",,W","   20",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00053908","2005-04-08","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  228",",,W","   78",",,W","   13",",,W"," 1645",",,W"," 1742",",,W","  156",",,W",,,"  120",",,W","  110",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-04-09","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  272",",,W","  111",",,W","   55",",,W"," 1201",",,W"," 1221",",,W","  194",",,W",,,"  180",",,W","  150",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,
"USW00053908","2005-04-10","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    5",",,W",,,,,"  211",",,W","  156",",,W","   49",",,W"," 0946",",,W"," 0927",",,W","  183",",,W",,,"  170",",,W","  160",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,
"USW00053908","2005-04-11","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  217",",,W","  117",",,W","   31",",,W"," 2143",",,W"," 2142",",,W","  167",",,W",,,"  250",",,W","  250",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,
"USW00053908","2005-04-12","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  217",",,W","   89",",,W","   42",",,W"," 1448",",,W"," 1302",",,W","  156",",,W",,,"  310",",,W","  300",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,
"USW00053908","2005-04-13","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  189",",,W","   83",",,W","   30",",,W"," 1258",",,W"," 1257",",,W","  139",",,W",,,"   20",",,W","   20",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-04-14","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  239",",,W","   56",",,W","    9",",,W"," 1645",",,W"," 1619",",,W","  150",",,W",,,"   40",",,W","   70",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,
"USW00053908","2005-04-15","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  267",",,W","   61",",,W","   16",",,W"," 1528",",,W"," 1350",",,W","  167",",,W",,,"  190",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00053908","2005-04-16","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  261",",,W","   78",",,W","   16",",,W"," 1445",",,W"," 1505",",,W","  172",",,W",,,"  210",",,W","  190",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,
"USW00053908","2005-04-17","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  278",",,W","  106",",,W","   28",",,W"," 1528",",,W"," 1459",",,W","  194",",,W",,,"  180",",,W","  200",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00053908","2005-04-18","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0",",,W",,,,,"  256",",,W","  144",",,W","   63",",,W"," 1405",",,W"," 1404",",,W","  200",",,W",,,"  200",",,W","  200",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,
"USW00053908","2005-04-19","36.04243","-95.99016","189.1","TULSA RICHARD L JONES JR AIRPORT, OK US","    0","T,,W",,,,,"  239",",,W","  183",",,W","   59",",,W"," 1606",",,W"," 1550",",,W","  211",",,W",,,"  190",",,W","  200",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,
